ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,type
2020-07-11T00:00:00.000Z,2.6890016176210985E9,1.2018823945297801E9,3.1959405412438707E9,2.6890016176210985E9,2.6890016176210985E9,-4.847764175677693E8,-4.847764175677693E8,-4.847764175677693E8,-4.847764175677693E8,-4.847764175677693E8,-4.847764175677693E8,0.0,0.0,0.0,2.2042252000533295E9,Forecast
2020-08-08T00:00:00.000Z,2.7334486241430755E9,1.425266079962958E9,3.5201717042801147E9,2.7334486241430755E9,2.7334486241430755E9,-2.814989819964399E8,-2.814989819964399E8,-2.814989819964399E8,-2.814989819964399E8,-2.814989819964399E8,-2.814989819964399E8,0.0,0.0,0.0,2.4519496421466355E9,Forecast
2020-09-05T00:00:00.000Z,2.77789563067105E9,2.0223900546621966E9,4.1680739151183066E9,2.77789563067105E9,2.77789563067105E9,3.108080381409546E8,3.108080381409546E8,3.108080381409546E8,3.108080381409546E8,3.108080381409546E8,3.108080381409546E8,0.0,0.0,0.0,3.0887036688120046E9,Forecast
2020-10-03T00:00:00.000Z,2.8223426373007407E9,3.4460779629127855E9,5.46073925860713E9,2.8223426373007407E9,2.8223426373007407E9,1.6648761511211498E9,1.6648761511211498E9,1.6648761511211498E9,1.6648761511211498E9,1.6648761511211498E9,1.6648761511211498E9,0.0,0.0,0.0,4.48721878842189E9,Forecast
2020-10-31T00:00:00.000Z,2.8667896439643383E9,3.3323552844546084E9,5.29115389184338E9,2.8667896439643383E9,2.8667896439643383E9,1.4718609325368042E9,1.4718609325368042E9,1.4718609325368042E9,1.4718609325368042E9,1.4718609325368042E9,1.4718609325368042E9,0.0,0.0,0.0,4.3386505765011425E9,Forecast
2020-11-28T00:00:00.000Z,2.911236650559259E9,3.091827352729516E9,5.139727885595316E9,2.911236650559259E9,2.911236650559259E9,1.2320380207691636E9,1.2320380207691636E9,1.2320380207691636E9,1.2320380207691636E9,1.2320380207691636E9,1.2320380207691636E9,0.0,0.0,0.0,4.1432746713284225E9,Forecast
2020-12-26T00:00:00.000Z,2.9556836571494718E9,2.543955963841743E9,4.578361497955369E9,2.9556836571494718E9,2.9556836571494718E9,5.636941067924647E8,5.636941067924647E8,5.636941067924647E8,5.636941067924647E8,5.636941067924647E8,5.636941067924647E8,0.0,0.0,0.0,3.5193777639419365E9,Forecast
2021-01-23T00:00:00.000Z,3.00013066372556E9,1.4943971360930717E9,3.4727070277473965E9,3.00013066372556E9,3.00013066372556E9,-4.398242965941116E8,-4.398242965941116E8,-4.398242965941116E8,-4.398242965941116E8,-4.398242965941116E8,-4.398242965941116E8,0.0,0.0,0.0,2.5603063671314487E9,Forecast
2021-02-20T00:00:00.000Z,3.0445776703793907E9,1.0995054751511877E9,3.128899194801809E9,3.0445776703793907E9,3.0445776703793907E9,-9.09033786185093E8,-9.09033786185093E8,-9.09033786185093E8,-9.09033786185093E8,-9.09033786185093E8,-9.09033786185093E8,0.0,0.0,0.0,2.1355438841942978E9,Forecast
2021-03-20T00:00:00.000Z,3.089024677110964E9,1.6607597026757786E9,3.6800886485876884E9,3.089024677110964E9,3.089024677110964E9,-4.0965259633096594E8,-4.0965259633096594E8,-4.0965259633096594E8,-4.0965259633096594E8,-4.0965259633096594E8,-4.0965259633096594E8,0.0,0.0,0.0,2.679372080779998E9,Forecast
2021-04-17T00:00:00.000Z,3.1334716838753877E9,1.2929185314711921E9,3.1974463748822784E9,3.1334716838753877E9,3.1334716838753877E9,-9.096278897952747E8,-9.096278897952747E8,-9.096278897952747E8,-9.096278897952747E8,-9.096278897952747E8,-9.096278897952747E8,0.0,0.0,0.0,2.223843794080113E9,Forecast
2021-05-15T00:00:00.000Z,3.177918690673975E9,1.3376028775973108E9,3.4001538708046083E9,3.177918690673975E9,3.177918690673975E9,-8.001953380471133E8,-8.001953380471133E8,-8.001953380471133E8,-8.001953380471133E8,-8.001953380471133E8,-8.001953380471133E8,0.0,0.0,0.0,2.3777233526268616E9,Forecast
2021-06-12T00:00:00.000Z,3.222365697575052E9,1.2360265226569579E9,3.2648592873857875E9,3.222365697575052E9,3.222365697575052E9,-9.883098337684163E8,-9.883098337684163E8,-9.883098337684163E8,-9.883098337684163E8,-9.883098337684163E8,-9.883098337684163E8,0.0,0.0,0.0,2.2340558638066354E9,Forecast
2021-07-10T00:00:00.000Z,3.2668127044635973E9,1.7673235290187066E9,3.856646706981583E9,3.2668127044635973E9,3.2668127044635973E9,-4.671596159677591E8,-4.671596159677591E8,-4.671596159677591E8,-4.671596159677591E8,-4.671596159677591E8,-4.671596159677591E8,0.0,0.0,0.0,2.799653088495838E9,Forecast
2021-08-07T00:00:00.000Z,3.31125971133961E9,1.8886428990834846E9,3.9972553266120706E9,3.31125971133961E9,3.31125971133961E9,-3.299406766243206E8,-3.299406766243206E8,-3.299406766243206E8,-3.299406766243206E8,-3.299406766243206E8,-3.299406766243206E8,0.0,0.0,0.0,2.9813190347152896E9,Forecast
2021-09-04T00:00:00.000Z,3.3557067183219423E9,2.592534914906514E9,4.682151380344979E9,3.3557067183219423E9,3.3557067183219423E9,2.8263509155042464E8,2.8263509155042464E8,2.8263509155042464E8,2.8263509155042464E8,2.8263509155042464E8,2.8263509155042464E8,0.0,0.0,0.0,3.638341809872367E9,Forecast
2021-10-02T00:00:00.000Z,3.4001537253195667E9,4.00782660910059E9,6.065339816792287E9,3.4001537253195667E9,3.4001537253195667E9,1.6259530442699628E9,1.6259530442699628E9,1.6259530442699628E9,1.6259530442699628E9,1.6259530442699628E9,1.6259530442699628E9,0.0,0.0,0.0,5.026106769589529E9,Forecast
2021-10-30T00:00:00.000Z,3.444600732256745E9,3.929841257801485E9,5.873055858702852E9,3.444600732256745E9,3.444600732256745E9,1.4827809424901154E9,1.4827809424901154E9,1.4827809424901154E9,1.4827809424901154E9,1.4827809424901154E9,1.4827809424901154E9,0.0,0.0,0.0,4.9273816747468605E9,Forecast
2021-11-27T00:00:00.000Z,3.4890477392713466E9,3.788554070906433E9,5.78005837692721E9,3.4890477392713466E9,3.4890477392713466E9,1.264996689163093E9,1.264996689163093E9,1.264996689163093E9,1.264996689163093E9,1.264996689163093E9,1.264996689163093E9,0.0,0.0,0.0,4.75404442843444E9,Forecast
2021-12-25T00:00:00.000Z,3.5334947463633714E9,3.0543140774070225E9,5.111287571716089E9,3.5334947463633714E9,3.5334947463633714E9,5.772523346827229E8,5.772523346827229E8,5.772523346827229E8,5.772523346827229E8,5.772523346827229E8,5.772523346827229E8,0.0,0.0,0.0,4.1107470810460944E9,Forecast
2022-01-22T00:00:00.000Z,3.5779417533610644E9,2.242057654032706E9,4.1859795491328177E9,3.5779417533610644E9,3.5779417533610644E9,-3.6755626911427855E8,-3.6755626911427855E8,-3.6755626911427855E8,-3.6755626911427855E8,-3.6755626911427855E8,-3.6755626911427855E8,0.0,0.0,0.0,3.210385484246786E9,Forecast
2022-02-19T00:00:00.000Z,3.622388760327315E9,1.678706549811288E9,3.702405765587739E9,3.622388760327315E9,3.622388760327315E9,-9.314064525599409E8,-9.314064525599409E8,-9.314064525599409E8,-9.314064525599409E8,-9.314064525599409E8,-9.314064525599409E8,0.0,0.0,0.0,2.690982307767374E9,Forecast
2022-03-19T00:00:00.000Z,3.666835767293565E9,2.224660046290387E9,4.273557498456542E9,3.666835767293565E9,3.666835767293565E9,-4.3119762015257543E8,-4.3119762015257543E8,-4.3119762015257543E8,-4.3119762015257543E8,-4.3119762015257543E8,-4.3119762015257543E8,0.0,0.0,0.0,3.2356381471409893E9,Forecast
2022-04-16T00:00:00.000Z,3.711282774259815E9,1.8262568433518295E9,3.913478785494907E9,3.711282774259815E9,3.711282774259815E9,-8.568045561100345E8,-8.568045561100345E8,-8.568045561100345E8,-8.568045561100345E8,-8.568045561100345E8,-8.568045561100345E8,0.0,0.0,0.0,2.8544782181497808E9,Forecast
2022-05-14T00:00:00.000Z,3.755729781226065E9,1.9344105755195692E9,3.925280461479043E9,3.755729781226065E9,3.755729781226065E9,-8.269136192691078E8,-8.269136192691078E8,-8.269136192691078E8,-8.269136192691078E8,-8.269136192691078E8,-8.269136192691078E8,0.0,0.0,0.0,2.9288161619569573E9,Forecast
2022-06-11T00:00:00.000Z,3.800176788192315E9,1.810157882943103E9,3.896299914855226E9,3.800176788192315E9,3.800176788192315E9,-9.992069890069336E8,-9.992069890069336E8,-9.992069890069336E8,-9.992069890069336E8,-9.992069890069336E8,-9.992069890069336E8,0.0,0.0,0.0,2.8009697991853814E9,Forecast
2022-07-09T00:00:00.000Z,3.8446237951585646E9,2.3578321142371564E9,4.404629201368528E9,3.8446237951585646E9,3.8446237951585646E9,-4.530417708579851E8,-4.530417708579851E8,-4.530417708579851E8,-4.530417708579851E8,-4.530417708579851E8,-4.530417708579851E8,0.0,0.0,0.0,3.3915820243005795E9,Forecast
2022-08-06T00:00:00.000Z,3.889070802124815E9,2.5571103154847503E9,4.580464731232408E9,3.889070802124815E9,3.889070802124815E9,-3.776283260840165E8,-3.776283260840165E8,-3.776283260840165E8,-3.776283260840165E8,-3.776283260840165E8,-3.776283260840165E8,0.0,0.0,0.0,3.5114424760407987E9,Forecast
2022-09-03T00:00:00.000Z,3.9335178090910654E9,3.140128489095149E9,5.187875817924535E9,3.9335178090910654E9,3.9335178090910654E9,2.5875913401195544E8,2.5875913401195544E8,2.5875913401195544E8,2.5875913401195544E8,2.5875913401195544E8,2.5875913401195544E8,0.0,0.0,0.0,4.1922769431030207E9,Forecast
2022-10-01T00:00:00.000Z,3.977964816057316E9,4.497556171352461E9,6.498141928359664E9,3.977964816057316E9,3.977964816057316E9,1.5805287064347332E9,1.5805287064347332E9,1.5805287064347332E9,1.5805287064347332E9,1.5805287064347332E9,1.5805287064347332E9,0.0,0.0,0.0,5.558493522492049E9,Forecast
2022-10-29T00:00:00.000Z,4.0224118230235653E9,4.490525509963622E9,6.531109275264395E9,4.0224118230235653E9,4.0224118230235653E9,1.4960402405898268E9,1.4960402405898268E9,1.4960402405898268E9,1.4960402405898268E9,1.4960402405898268E9,1.4960402405898268E9,0.0,0.0,0.0,5.518452063613392E9,Forecast
2022-11-26T00:00:00.000Z,4.066858829989815E9,4.355799411246461E9,6.351803324383746E9,4.0668588293686075E9,4.066858830785421E9,1.2954431018990932E9,1.2954431018990932E9,1.2954431018990932E9,1.2954431018990932E9,1.2954431018990932E9,1.2954431018990932E9,0.0,0.0,0.0,5.362301931888908E9,Forecast
2022-12-24T00:00:00.000Z,4.111305836956065E9,3.6626126285403132E9,5.70892830921078E9,4.111305834079335E9,4.11130584005196E9,5.912781050167089E8,5.912781050167089E8,5.912781050167089E8,5.912781050167089E8,5.912781050167089E8,5.912781050167089E8,0.0,0.0,0.0,4.7025839419727745E9,Forecast
2023-01-21T00:00:00.000Z,4.1557528439223156E9,2.831463554067125E9,4.947905335699531E9,4.1557528378690643E9,4.1557528507402654E9,-2.946133002562867E8,-2.946133002562867E8,-2.946133002562867E8,-2.946133002562867E8,-2.946133002562867E8,-2.946133002562867E8,0.0,0.0,0.0,3.861139543666029E9,Forecast
2023-02-18T00:00:00.000Z,4.200199850888566E9,2.206558897265605E9,4.2583647974937267E9,4.2001998407460556E9,4.200199861362314E9,-9.525206381266572E8,-9.525206381266572E8,-9.525206381266572E8,-9.525206381266572E8,-9.525206381266572E8,-9.525206381266572E8,0.0,0.0,0.0,3.2476792127619085E9,Forecast
2023-03-18T00:00:00.000Z,4.244646857854816E9,2.8226395266711082E9,4.8101216793013E9,4.244646843483778E9,4.2446468729063606E9,-4.536849925264535E8,-4.536849925264535E8,-4.536849925264535E8,-4.536849925264535E8,-4.536849925264535E8,-4.536849925264535E8,0.0,0.0,0.0,3.7909618653283625E9,Forecast
2023-04-15T00:00:00.000Z,4.2890938648210654E9,2.462776477639538E9,4.479166754435876E9,4.2890938457143025E9,4.2890938844451504E9,-8.022337039630889E8,-8.022337039630889E8,-8.022337039630889E8,-8.022337039630889E8,-8.022337039630889E8,-8.022337039630889E8,0.0,0.0,0.0,3.4868601608579764E9,Forecast
2018-10-20T00:00:00.000Z,1.6889439730401917E9,2.3442665129785457E9,4.431696874253031E9,1.6889439730401917E9,1.6889439730401917E9,1.6451414412144694E9,1.6451414412144694E9,1.6451414412144694E9,1.6451414412144694E9,1.6451414412144694E9,1.6451414412144694E9,0.0,0.0,0.0,3.334085414254661E9,Forecast
2018-11-17T00:00:00.000Z,1.733390979438524E9,2.1481973061163077E9,4.1704113655137396E9,1.733390979438524E9,1.733390979438524E9,1.428495692549688E9,1.428495692549688E9,1.428495692549688E9,1.428495692549688E9,1.428495692549688E9,1.428495692549688E9,0.0,0.0,0.0,3.161886671988212E9,Forecast
2018-12-15T00:00:00.000Z,1.7778379857653806E9,1.4734391627476342E9,3.513473910350657E9,1.7778379857653806E9,1.7778379857653806E9,7.413405134430077E8,7.413405134430077E8,7.413405134430077E8,7.413405134430077E8,7.413405134430077E8,7.413405134430077E8,0.0,0.0,0.0,2.5191784992083883E9,Forecast
2019-01-12T00:00:00.000Z,1.822284992068412E9,9.745254186243598E8,3.006469111172107E9,1.822284992068412E9,1.822284992068412E9,1.8294630247604808E8,1.8294630247604808E8,1.8294630247604808E8,1.8294630247604808E8,1.8294630247604808E8,1.8294630247604808E8,0.0,0.0,0.0,2.00523129454446E9,Forecast
2019-02-09T00:00:00.000Z,1.866731998438549E9,-1.7515249282698065E8,1.8862261851660964E9,1.866731998438549E9,1.866731998438549E9,-1.0184587748213776E9,-1.0184587748213776E9,-1.0184587748213776E9,-1.0184587748213776E9,-1.0184587748213776E9,-1.0184587748213776E9,0.0,0.0,0.0,8.482732236171714E8,Forecast
2019-03-09T00:00:00.000Z,1.9111790048717825E9,3.1664379559475493E8,2.350485292017061E9,1.9111790048717825E9,1.9111790048717825E9,-6.160910245818325E8,-6.160910245818325E8,-6.160910245818325E8,-6.160910245818325E8,-6.160910245818325E8,-6.160910245818325E8,0.0,0.0,0.0,1.29508798028995E9,Forecast
2019-04-06T00:00:00.000Z,1.9556260113681128E9,4.6888815969591326E8,2.469256447576692E9,1.9556260113681128E9,1.9556260113681128E9,-4.475896029002307E8,-4.475896029002307E8,-4.475896029002307E8,-4.475896029002307E8,-4.475896029002307E8,-4.475896029002307E8,0.0,0.0,0.0,1.5080364084678822E9,Forecast
2019-05-04T00:00:00.000Z,2.0000730178297951E9,-1.0616675553793004E8,1.929511947579448E9,2.0000730178297951E9,2.0000730178297951E9,-1.102050900787303E9,-1.102050900787303E9,-1.102050900787303E9,-1.102050900787303E9,-1.102050900787303E9,-1.102050900787303E9,0.0,0.0,0.0,8.980221170424922E8,Forecast
2019-06-01T00:00:00.000Z,2.0445200242799282E9,1.018939109020524E8,2.1767212349146605E9,2.0445200242799282E9,2.0445200242799282E9,-8.957240463630277E8,-8.957240463630277E8,-8.957240463630277E8,-8.957240463630277E8,-8.957240463630277E8,-8.957240463630277E8,0.0,0.0,0.0,1.1487959779169006E9,Forecast
2019-06-29T00:00:00.000Z,2.0889670307628684E9,5.503205374230927E8,2.5572436722329974E9,2.0889670307628684E9,2.0889670307628684E9,-5.2869585778032094E8,-5.2869585778032094E8,-5.2869585778032094E8,-5.2869585778032094E8,-5.2869585778032094E8,-5.2869585778032094E8,0.0,0.0,0.0,1.5602711729825475E9,Forecast
2019-07-27T00:00:00.000Z,2.1334140372134845E9,4.850055477566475E8,2.488791620562737E9,2.1334140372134845E9,2.1334140372134845E9,-6.432751644354368E8,-6.432751644354368E8,-6.432751644354368E8,-6.432751644354368E8,-6.432751644354368E8,-6.432751644354368E8,0.0,0.0,0.0,1.4901388727780476E9,Forecast
2019-08-24T00:00:00.000Z,2.177861043567126E9,1.2661953256098008E9,3.378412914196368E9,2.177861043567126E9,2.177861043567126E9,1.390972895305195E8,1.390972895305195E8,1.390972895305195E8,1.390972895305195E8,1.390972895305195E8,1.390972895305195E8,0.0,0.0,0.0,2.3169583330976453E9,Forecast
2019-09-21T00:00:00.000Z,2.222308049993489E9,2.219369911904898E9,4.2635647294815984E9,2.222308049993489E9,2.222308049993489E9,1.0296388849693415E9,1.0296388849693415E9,1.0296388849693415E9,1.0296388849693415E9,1.0296388849693415E9,1.0296388849693415E9,0.0,0.0,0.0,3.2519469349628305E9,Forecast
2019-10-19T00:00:00.000Z,2.2667550564440928E9,2.8909655333771863E9,4.985017402894473E9,2.2667550564440928E9,2.2667550564440928E9,1.6683890199650548E9,1.6683890199650548E9,1.6683890199650548E9,1.6683890199650548E9,1.6683890199650548E9,1.6683890199650548E9,0.0,0.0,0.0,3.9351440764091473E9,Forecast
2019-11-16T00:00:00.000Z,2.3112020628686805E9,2.741619330403806E9,4.855933554872847E9,2.3112020628686805E9,2.3112020628686805E9,1.4355450089786394E9,1.4355450089786394E9,1.4355450089786394E9,1.4355450089786394E9,1.4355450089786394E9,1.4355450089786394E9,0.0,0.0,0.0,3.7467470718473196E9,Forecast
2019-12-14T00:00:00.000Z,2.3556490692922893E9,2.0250573442557106E9,4.1387273330992002E9,2.3556490692922893E9,2.3556490692922893E9,7.716011220436884E8,7.716011220436884E8,7.716011220436884E8,7.716011220436884E8,7.716011220436884E8,7.716011220436884E8,0.0,0.0,0.0,3.1272501913359776E9,Forecast
2020-01-11T00:00:00.000Z,2.4000960757129626E9,1.5683784878006406E9,3.7450748655570507E9,2.4000960757129626E9,2.4000960757129626E9,2.353148071125934E8,2.353148071125934E8,2.353148071125934E8,2.353148071125934E8,2.353148071125934E8,2.353148071125934E8,0.0,0.0,0.0,2.635410882825556E9,Forecast
2020-02-08T00:00:00.000Z,2.444543082094236E9,4.1634426355516064E8,2.486134312942077E9,2.444543082094236E9,2.444543082094236E9,-1.0089933412025582E9,-1.0089933412025582E9,-1.0089933412025582E9,-1.0089933412025582E9,-1.0089933412025582E9,-1.0089933412025582E9,0.0,0.0,0.0,1.4355497408916779E9,Forecast
2020-03-07T00:00:00.000Z,2.488990088436111E9,8.55381084597976E8,2.9021904675931597E9,2.488990088436111E9,2.488990088436111E9,-6.372500289692088E8,-6.372500289692088E8,-6.372500289692088E8,-6.372500289692088E8,-6.372500289692088E8,-6.372500289692088E8,0.0,0.0,0.0,1.8517400594669023E9,Forecast
2020-04-04T00:00:00.000Z,2.5334370949048204E9,1.0708335943000686E9,3.121894092723162E9,2.5334370949048204E9,2.5334370949048204E9,-4.139365308746378E8,-4.139365308746378E8,-4.139365308746378E8,-4.139365308746378E8,-4.139365308746378E8,-4.139365308746378E8,0.0,0.0,0.0,2.1195005640301826E9,Forecast
2020-05-02T00:00:00.000Z,2.577884101377034E9,4.24283563831559E8,2.382739542585574E9,2.577884101377034E9,2.577884101377034E9,-1.1263201276049943E9,-1.1263201276049943E9,-1.1263201276049943E9,-1.1263201276049943E9,-1.1263201276049943E9,-1.1263201276049943E9,0.0,0.0,0.0,1.45156397377204E9,Forecast
2020-05-30T00:00:00.000Z,2.6223311078597584E9,7.315331023292592E8,2.722564045002642E9,2.6223311078597584E9,2.6223311078597584E9,-8.695282334667748E8,-8.695282334667748E8,-8.695282334667748E8,-8.695282334667748E8,-8.695282334667748E8,-8.695282334667748E8,0.0,0.0,0.0,1.7528028743929834E9,Forecast
2020-06-27T00:00:00.000Z,2.6667781143611093E9,1.0674665957374612E9,3.152618184830614E9,2.6667781143611093E9,2.6667781143611093E9,-5.616357693123968E8,-5.616357693123968E8,-5.616357693123968E8,-5.616357693123968E8,-5.616357693123968E8,-5.616357693123968E8,0.0,0.0,0.0,2.1051423450487125E9,Forecast
2020-07-25T00:00:00.000Z,2.711225120881088E9,9.231326024519056E8,3.068993403147694E9,2.711225120881088E9,2.711225120881088E9,-6.521137091593943E8,-6.521137091593943E8,-6.521137091593943E8,-6.521137091593943E8,-6.521137091593943E8,-6.521137091593943E8,0.0,0.0,0.0,2.0591114117216935E9,Forecast
2020-08-22T00:00:00.000Z,2.755672127407063E9,1.8331770741589143E9,3.936510849130584E9,2.755672127407063E9,2.755672127407063E9,1.2216248311449373E8,1.2216248311449373E8,1.2216248311449373E8,1.2216248311449373E8,1.2216248311449373E8,1.2216248311449373E8,0.0,0.0,0.0,2.877834610521557E9,Forecast
2020-09-19T00:00:00.000Z,2.8001191339689426E9,2.7171368710116205E9,4.732783330743924E9,2.8001191339689426E9,2.8001191339689426E9,9.527038140548974E8,9.527038140548974E8,9.527038140548974E8,9.527038140548974E8,9.527038140548974E8,9.527038140548974E8,0.0,0.0,0.0,3.75282294802384E9,Forecast
2020-10-17T00:00:00.000Z,2.8445661406325397E9,3.458030258640091E9,5.508797208532607E9,2.8445661406325397E9,2.8445661406325397E9,1.6904961182955148E9,1.6904961182955148E9,1.6904961182955148E9,1.6904961182955148E9,1.6904961182955148E9,1.6904961182955148E9,0.0,0.0,0.0,4.535062258928055E9,Forecast
2020-11-14T00:00:00.000Z,2.8890131472617984E9,3.3615119633477836E9,5.312765733247896E9,2.8890131472617984E9,2.8890131472617984E9,1.4404584683544421E9,1.4404584683544421E9,1.4404584683544421E9,1.4404584683544421E9,1.4404584683544421E9,1.4404584683544421E9,0.0,0.0,0.0,4.3294716156162405E9,Forecast
2020-12-12T00:00:00.000Z,2.93346015385672E9,2.6516461959374094E9,4.722952760149579E9,2.93346015385672E9,2.93346015385672E9,8.041747693441159E8,8.041747693441159E8,8.041747693441159E8,8.041747693441159E8,8.041747693441159E8,8.041747693441159E8,0.0,0.0,0.0,3.7376349232008357E9,Forecast
2021-01-09T00:00:00.000Z,2.977907160437516E9,2.283414701863758E9,4.254485429833779E9,2.977907160437516E9,2.977907160437516E9,2.832009638196074E8,2.832009638196074E8,2.832009638196074E8,2.832009638196074E8,2.832009638196074E8,2.832009638196074E8,0.0,0.0,0.0,3.2611081242571235E9,Forecast
2021-02-06T00:00:00.000Z,3.0223541670136046E9,9.977926277564667E8,3.0131028725586944E9,3.0223541670136046E9,3.0223541670136046E9,-9.936894863805743E8,-9.936894863805743E8,-9.936894863805743E8,-9.936894863805743E8,-9.936894863805743E8,-9.936894863805743E8,0.0,0.0,0.0,2.0286646806330304E9,Forecast
2021-03-06T00:00:00.000Z,3.0668011737451773E9,1.377558252815667E9,3.3948364625750737E9,3.0668011737451773E9,3.0668011737451773E9,-6.58201722106314E8,-6.58201722106314E8,-6.58201722106314E8,-6.58201722106314E8,-6.58201722106314E8,-6.58201722106314E8,0.0,0.0,0.0,2.4085994516388636E9,Forecast
2021-04-03T00:00:00.000Z,3.111248180493176E9,1.721178077387279E9,3.7576789986793003E9,3.111248180493176E9,3.111248180493176E9,-3.857359104546325E8,-3.857359104546325E8,-3.857359104546325E8,-3.857359104546325E8,-3.857359104546325E8,-3.857359104546325E8,0.0,0.0,0.0,2.7255122700385437E9,Forecast
2021-05-01T00:00:00.000Z,3.1556951872575994E9,9.589440120978805E8,3.0095602251067066E9,3.1556951872575994E9,3.1556951872575994E9,-1.1452772141933968E9,-1.1452772141933968E9,-1.1452772141933968E9,-1.1452772141933968E9,-1.1452772141933968E9,-1.1452772141933968E9,0.0,0.0,0.0,2.0104179730642025E9,Forecast
2021-05-29T00:00:00.000Z,3.2001421941245136E9,1.284312302982882E9,3.272235300522497E9,3.2001421941245136E9,3.2001421941245136E9,-8.43497373094427E8,-8.43497373094427E8,-8.43497373094427E8,-8.43497373094427E8,-8.43497373094427E8,-8.43497373094427E8,0.0,0.0,0.0,2.3566448210300865E9,Forecast
2021-06-26T00:00:00.000Z,3.2445892010255904E9,1.5795043022234256E9,3.711204467568014E9,3.2445892010255904E9,3.2445892010255904E9,-5.982836753517078E8,-5.982836753517078E8,-5.982836753517078E8,-5.982836753517078E8,-5.982836753517078E8,-5.982836753517078E8,0.0,0.0,0.0,2.6463055256738825E9,Forecast
2021-07-24T00:00:00.000Z,3.289036207901603E9,1.6459032499831805E9,3.5925978511866784E9,3.289036207901603E9,3.289036207901603E9,-6.55226123125855E8,-6.55226123125855E8,-6.55226123125855E8,-6.55226123125855E8,-6.55226123125855E8,-6.55226123125855E8,0.0,0.0,0.0,2.6338100847757483E9,Forecast
2021-08-21T00:00:00.000Z,3.333483214813056E9,2.3507740199949603E9,4.4470090535536175E9,3.333483214813056E9,3.333483214813056E9,1.024857309279759E8,1.024857309279759E8,1.024857309279759E8,1.024857309279759E8,1.024857309279759E8,1.024857309279759E8,0.0,0.0,0.0,3.4359689457410316E9,Forecast
2021-09-18T00:00:00.000Z,3.3779302218308287E9,3.1686956754997354E9,5.31815446415771E9,3.3779302218308287E9,3.3779302218308287E9,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,8.766896721661996E8,0.0,0.0,0.0,4.2546198939970284E9,Forecast
2021-10-16T00:00:00.000Z,3.4223772287881556E9,4.1574859071812916E9,6.211671487390586E9,3.4223772287881556E9,3.4223772287881556E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,1.710768108243321E9,0.0,0.0,0.0,5.133145337031477E9,Forecast
2021-11-13T00:00:00.000Z,3.466824235725334E9,3.8544474764675083E9,5.956509222523469E9,3.466824235725334E9,3.466824235725334E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,1.4435936943791656E9,0.0,0.0,0.0,4.9104179301045E9,Forecast
2021-12-11T00:00:00.000Z,3.5112712428173585E9,3.3169562412511125E9,5.415471293775485E9,3.5112712428173585E9,3.5112712428173585E9,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,8.388698887513628E8,0.0,0.0,0.0,4.350141131568722E9,Forecast
2022-01-08T00:00:00.000Z,3.55571824987794E9,2.8618583404877152E9,4.952495628385536E9,3.55571824987794E9,3.55571824987794E9,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,3.265270245301747E8,0.0,0.0,0.0,3.882245274408115E9,Forecast
2022-02-05T00:00:00.000Z,3.6001652568441896E9,1.5659968216863575E9,3.6334832395700016E9,3.6001652568441896E9,3.6001652568441896E9,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,-9.723220113573465E8,0.0,0.0,0.0,2.627843245486843E9,Forecast
2022-03-05T00:00:00.000Z,3.6446122638104396E9,1.9402983344532673E9,3.9687563682565455E9,3.6446122638104396E9,3.6446122638104396E9,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,-6.790922950654919E8,0.0,0.0,0.0,2.9655199687449474E9,Forecast
2022-04-02T00:00:00.000Z,3.68905927077669E9,2.384536857486008E9,4.36619212017298E9,3.68905927077669E9,3.68905927077669E9,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,-3.631812043225082E8,0.0,0.0,0.0,3.3258780664541817E9,Forecast
2022-04-30T00:00:00.000Z,3.73350627774294E9,1.5925862453678942E9,3.5781493472251143E9,3.73350627774294E9,3.73350627774294E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,-1.1582140410032687E9,0.0,0.0,0.0,2.575292236739671E9,Forecast
2022-05-28T00:00:00.000Z,3.7779532847091904E9,1.9155070298572247E9,4.041749544242159E9,3.7779532847091904E9,3.7779532847091904E9,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,-8.186457551312304E8,0.0,0.0,0.0,2.95930752957796E9,Forecast
